po_id,item_description,vendor,region,department,po_date,quantity,unit_price,po_value
HPCL_PO_102610,CS Pipe of 200mm size,VENDOR_B,ER,MARKETING,2024-10-18,101,199.99,20198.99
HPCL_PO_101900,Carbon Steel Pipe 200 mm,VENDOR_C,ER,PIPELINE,2019-08-17,102,292.39,29823.78
HPCL_PO_108186,Stainless steel valve 2 inch,VENDOR_A,SR,REFINERY,2020-01-16,7,276.54,1935.78
HPCL_PO_103920,"Supply of MS flange 4""",VENDOR_B,ER,PIPELINE,2021-11-09,9,149.91,1349.19
HPCL_PO_102757,200 mm dia carbon steel pipe,VENDOR_D,NR,MARKETING,2020-03-17,77,186.14,14332.78
HPCL_PO_106397,MS Flange 4 inch,VENDOR_B,SR,PIPELINE,2021-12-03,117,134.1,15689.7
HPCL_PO_110776,Supply of CS Pipe 200mm,VENDOR_A,SR,MARKETING,2024-07-11,160,257.94,41270.4
HPCL_PO_102097,CS Pipe 100 mm size,VENDOR_B,ER,LPG,2023-05-20,91,95.62,8701.42
HPCL_PO_108329,MS Flange 4 inch,VENDOR_C,ER,MARKETING,2021-03-28,24,153.37,3680.88
HPCL_PO_111337,Mild steel flange of 4in size,VENDOR_D,SR,PIPELINE,2022-05-11,124,130.0,16120.0
HPCL_PO_105624,Carbon Steel Pipe 200 mm,VENDOR_C,ER,MARKETING,2023-12-11,137,186.59,25562.83
HPCL_PO_109028,Stainless steel valve 2 inch,VENDOR_D,ER,LPG,2022-04-23,104,257.1,26738.4
HPCL_PO_103471,Stainless steel valve 2 inch,VENDOR_B,WR,PIPELINE,2022-12-09,146,269.43,39336.78
HPCL_PO_108266,"Supply of SS Valve 2""",VENDOR_C,SR,REFINERY,2022-01-05,56,279.44,15648.64
HPCL_PO_102171,Carbon steel pipeline 100mm,VENDOR_B,SR,PIPELINE,2023-12-06,12,97.17,1166.04
HPCL_PO_111072,200 mm dia carbon steel pipe,VENDOR_D,SR,MARKETING,2020-01-30,47,200.39,9418.33
HPCL_PO_111013,200 mm dia carbon steel pipe,VENDOR_B,ER,LPG,2019-11-14,183,168.94,30916.02
HPCL_PO_108590,MS Flange 4 inch,VENDOR_C,WR,MARKETING,2022-08-28,134,130.53,17491.02
HPCL_PO_102010,Carbon Steel Pipe 200 mm,VENDOR_A,SR,REFINERY,2023-08-30,179,197.4,35334.6
HPCL_PO_111745,Carbon steel pipeline 100mm,VENDOR_C,SR,REFINERY,2021-11-09,193,106.19,20494.67
HPCL_PO_101283,"Supply of MS flange 4""",VENDOR_B,WR,LPG,2024-03-13,185,135.6,25086.0
HPCL_PO_111519,CS Pipe 100 mm size,VENDOR_B,ER,LPG,2022-03-02,170,100.25,17042.5
HPCL_PO_101019,CS pipe dia 100 mm,VENDOR_C,SR,LPG,2021-06-22,88,97.38,8569.44
HPCL_PO_108667,MS Flange 4 inch,VENDOR_A,WR,MARKETING,2021-06-19,90,150.29,13526.1
HPCL_PO_102810,CS Pipe 100 mm size,VENDOR_A,ER,LPG,2023-03-15,113,106.38,12020.94
HPCL_PO_111035,200 mm dia carbon steel pipe,VENDOR_C,SR,REFINERY,2022-10-31,174,193.56,33679.44
HPCL_PO_101651,MS Flange 4 inch,VENDOR_D,ER,REFINERY,2022-12-30,28,138.69,3883.32
HPCL_PO_111535,Supply of CS Pipe 200mm,VENDOR_C,WR,LPG,2023-07-22,14,169.72,2376.08
HPCL_PO_101169,Carbon steel pipeline 100mm,VENDOR_A,WR,REFINERY,2024-05-15,38,128.37,4878.06
HPCL_PO_109398,CS Pipe 100 mm size,VENDOR_A,ER,REFINERY,2019-02-24,170,109.86,18676.2
HPCL_PO_106256,"Supply of MS flange 4""",VENDOR_A,NR,PIPELINE,2024-12-01,160,129.57,20731.2
HPCL_PO_105469,MS Flange 4 inch,VENDOR_B,ER,PIPELINE,2022-05-19,157,139.73,21937.61
HPCL_PO_110473,SS valve size 2 inch,VENDOR_C,WR,MARKETING,2020-04-27,66,261.5,17259.0
HPCL_PO_100867,"Supply of SS Valve 2""",VENDOR_B,WR,MARKETING,2019-01-28,97,230.49,22357.53
HPCL_PO_105093,"Supply of MS flange 4""",VENDOR_A,NR,LPG,2023-06-12,71,137.55,9766.05
HPCL_PO_105433,"Supply of MS flange 4""",VENDOR_C,SR,PIPELINE,2020-10-17,44,144.92,6376.48
HPCL_PO_100541,100mm carbon steel pipe,VENDOR_D,ER,REFINERY,2023-06-21,133,100.69,13391.77
HPCL_PO_109324,Stainless steel valve 2 inch,VENDOR_D,SR,PIPELINE,2021-06-17,54,250.08,13504.32
HPCL_PO_111802,Carbon steel pipeline 100mm,VENDOR_A,SR,LPG,2024-09-03,11,106.92,1176.12
HPCL_PO_106354,Stainless steel valve 2 inch,VENDOR_D,NR,PIPELINE,2020-05-30,17,267.98,4555.66
HPCL_PO_111198,Supply of CS Pipe 200mm,VENDOR_B,SR,LPG,2024-04-23,169,167.13,28244.97
HPCL_PO_103390,Stainless steel valve 2 inch,VENDOR_A,NR,PIPELINE,2021-11-02,25,248.49,6212.25
HPCL_PO_109648,Mild steel flange of 4in size,VENDOR_B,WR,REFINERY,2023-10-24,18,133.13,2396.34
HPCL_PO_111917,Supply of CS Pipe 200mm,VENDOR_D,SR,PIPELINE,2023-09-18,96,190.74,18311.04
HPCL_PO_103959,CS Pipe of 200mm size,VENDOR_A,ER,MARKETING,2024-12-19,73,184.47,13466.31
HPCL_PO_106643,SS valve size 2 inch,VENDOR_C,SR,MARKETING,2019-04-11,137,276.21,37840.77
HPCL_PO_106841,2in SS control valve,VENDOR_C,ER,MARKETING,2020-07-03,94,250.3,23528.2
HPCL_PO_109939,Stainless steel valve 2 inch,VENDOR_D,NR,PIPELINE,2024-03-18,162,270.59,43835.58
HPCL_PO_103586,Stainless steel valve 2 inch,VENDOR_C,ER,MARKETING,2024-05-16,52,255.7,13296.4
HPCL_PO_109691,Stainless steel valve 2 inch,VENDOR_C,SR,PIPELINE,2022-01-12,143,244.54,34969.22
HPCL_PO_102563,CS Pipe 100 mm size,VENDOR_B,NR,PIPELINE,2022-09-10,92,104.64,9626.88
HPCL_PO_105036,100mm carbon steel pipe,VENDOR_D,ER,PIPELINE,2023-06-02,179,101.13,18102.27
HPCL_PO_101080,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,ER,PIPELINE,2022-10-04,48,111.18,5336.64
HPCL_PO_105891,CS Pipe of 200mm size,VENDOR_D,WR,MARKETING,2020-08-01,58,191.54,11109.32
HPCL_PO_104966,CS Pipe 100 mm size,VENDOR_B,WR,MARKETING,2022-01-24,185,95.74,17711.9
HPCL_PO_102023,SS valve size 2 inch,VENDOR_A,SR,REFINERY,2019-11-19,185,271.72,50268.2
HPCL_PO_110775,Carbon steel pipeline 100mm,VENDOR_D,NR,PIPELINE,2019-05-12,54,92.08,4972.32
HPCL_PO_107909,Carbon steel pipeline 100mm,VENDOR_B,ER,MARKETING,2023-01-17,157,108.06,16965.42
HPCL_PO_110463,2in SS control valve,VENDOR_B,NR,LPG,2023-01-30,71,236.79,16812.09
HPCL_PO_107321,SS valve size 2 inch,VENDOR_B,ER,LPG,2024-04-01,107,261.46,27976.22
HPCL_PO_100226,Supply of CS Pipe 200mm,VENDOR_C,WR,LPG,2023-03-27,101,168.49,17017.49
HPCL_PO_101013,"Supply of MS flange 4""",VENDOR_C,SR,MARKETING,2019-01-15,45,144.81,6516.45
HPCL_PO_101929,MS Flange 4 inch,VENDOR_C,WR,MARKETING,2021-11-05,101,135.31,13666.31
HPCL_PO_110057,CS Pipe 100 mm size,VENDOR_C,NR,MARKETING,2019-10-27,78,93.11,7262.58
HPCL_PO_105251,Carbon steel pipeline 100mm,VENDOR_D,WR,REFINERY,2019-07-26,43,111.3,4785.9
HPCL_PO_102179,Carbon steel pipeline 100mm,VENDOR_D,WR,PIPELINE,2022-01-07,125,96.61,12076.25
HPCL_PO_100697,MS Flange 4 inch,VENDOR_C,WR,LPG,2021-11-22,165,148.01,24421.65
HPCL_PO_101124,200 mm dia carbon steel pipe,VENDOR_D,SR,REFINERY,2024-04-27,114,177.63,20249.82
HPCL_PO_107378,"Supply of MS flange 4""",VENDOR_D,NR,MARKETING,2024-07-24,41,146.03,5987.23
HPCL_PO_109839,SS valve size 2 inch,VENDOR_A,NR,LPG,2021-10-13,95,255.91,24311.45
HPCL_PO_105110,Carbon Steel Pipe 200 mm,VENDOR_C,SR,REFINERY,2024-05-17,9,182.39,1641.51
HPCL_PO_107902,SS valve size 2 inch,VENDOR_C,SR,PIPELINE,2022-12-24,166,233.77,38805.82
HPCL_PO_101778,CS Pipe of 200mm size,VENDOR_B,ER,PIPELINE,2020-10-14,27,201.32,5435.64
HPCL_PO_109571,Carbon steel pipeline 100mm,VENDOR_A,ER,PIPELINE,2024-08-28,29,97.99,2841.71
HPCL_PO_102634,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,SR,MARKETING,2022-01-19,74,96.31,7126.94
HPCL_PO_107544,CS Pipe of 200mm size,VENDOR_C,ER,REFINERY,2023-01-30,196,191.82,37596.72
HPCL_PO_107604,MS Flange 4 inch,VENDOR_B,SR,REFINERY,2021-07-06,183,147.29,26954.07
HPCL_PO_103489,"Supply of SS Valve 2""",VENDOR_A,NR,LPG,2020-03-17,151,268.14,40489.14
HPCL_PO_101037,Carbon steel pipeline 100mm,VENDOR_D,SR,REFINERY,2019-09-02,94,99.22,9326.68
HPCL_PO_109806,MS Flange 4 inch,VENDOR_C,WR,PIPELINE,2024-11-17,75,145.15,10886.25
HPCL_PO_108505,CS pipe dia 100 mm,VENDOR_A,WR,LPG,2022-07-05,79,99.32,7846.28
HPCL_PO_102649,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,NR,PIPELINE,2021-06-11,89,93.03,8279.67
HPCL_PO_102979,Mild steel flange of 4in size,VENDOR_A,NR,MARKETING,2022-12-08,193,142.92,27583.56
HPCL_PO_102547,SS valve size 2 inch,VENDOR_A,WR,MARKETING,2019-01-11,103,250.14,25764.42
HPCL_PO_105132,Supply of CS Pipe 200mm,VENDOR_A,ER,MARKETING,2024-09-25,143,177.52,25385.36
HPCL_PO_102159,CS Pipe 100 mm size,VENDOR_D,SR,LPG,2019-06-10,106,100.0,10600.0
HPCL_PO_109114,Supply of CS Pipe 200mm,VENDOR_B,NR,MARKETING,2019-06-01,114,180.76,20606.64
HPCL_PO_106445,4 inch MS flange,VENDOR_D,SR,LPG,2022-05-26,159,248.15,39455.85
HPCL_PO_103967,Mild steel flange of 4in size,VENDOR_C,ER,MARKETING,2023-08-30,59,140.03,8261.77
HPCL_PO_101428,Carbon steel pipeline 100mm,VENDOR_D,NR,PIPELINE,2019-03-25,160,93.22,14915.2
HPCL_PO_110091,"Supply of SS Valve 2""",VENDOR_C,WR,MARKETING,2019-11-14,29,257.61,7470.69
HPCL_PO_102520,"Supply of SS Valve 2""",VENDOR_C,SR,MARKETING,2022-10-28,106,265.76,28170.56
HPCL_PO_108033,100mm carbon steel pipe,VENDOR_C,ER,PIPELINE,2020-12-05,13,173.42,2254.46
HPCL_PO_111033,100mm carbon steel pipe,VENDOR_C,WR,REFINERY,2021-11-23,148,176.51,26123.48
HPCL_PO_111843,"Supply of SS Valve 2""",VENDOR_B,ER,LPG,2024-12-16,129,253.97,32762.13
HPCL_PO_100448,Carbon steel pipeline 100mm,VENDOR_B,SR,PIPELINE,2019-11-10,191,145.27,27746.57
HPCL_PO_110172,MS Flange 4 inch,VENDOR_D,ER,MARKETING,2022-08-21,21,148.2,3112.2
HPCL_PO_109476,4 inch MS flange,VENDOR_A,ER,LPG,2021-10-04,136,133.68,18180.48
HPCL_PO_105995,"Supply of MS flange 4""",VENDOR_A,ER,PIPELINE,2021-01-24,192,151.81,29147.52
HPCL_PO_111697,Mild steel flange of 4in size,VENDOR_B,WR,MARKETING,2021-03-15,156,148.06,23097.36
HPCL_PO_103727,CS Pipe of 200mm size,VENDOR_A,SR,PIPELINE,2021-10-08,198,197.32,39069.36
HPCL_PO_107353,MS Flange 4 inch,VENDOR_B,WR,MARKETING,2021-06-17,65,156.18,10151.7
HPCL_PO_108553,Supply of CS Pipe 200mm,VENDOR_B,ER,LPG,2024-02-14,49,181.21,8879.29
HPCL_PO_106279,200 mm dia carbon steel pipe,VENDOR_A,SR,MARKETING,2024-01-07,119,175.02,20827.38
HPCL_PO_110719,2in SS control valve,VENDOR_B,ER,MARKETING,2022-03-29,179,263.83,47225.57
HPCL_PO_107295,"Supply of MS flange 4""",VENDOR_D,ER,LPG,2019-01-29,171,137.49,23510.79
HPCL_PO_109496,CS Pipe of 200mm size,VENDOR_D,SR,LPG,2023-03-13,21,175.82,3692.22
HPCL_PO_106251,4 inch MS flange,VENDOR_C,WR,REFINERY,2022-11-15,178,146.63,26100.14
HPCL_PO_105926,4 inch MS flange,VENDOR_D,NR,LPG,2024-12-30,167,151.29,25265.43
HPCL_PO_102460,"Supply of SS Valve 2""",VENDOR_C,SR,REFINERY,2023-06-20,17,262.33,4459.61
HPCL_PO_100022,CS Pipe of 200mm size,VENDOR_B,WR,MARKETING,2023-09-25,51,175.63,8957.13
HPCL_PO_102066,"Supply of SS Valve 2""",VENDOR_D,ER,MARKETING,2021-05-01,166,264.25,43865.5
HPCL_PO_101653,Supply of CS Pipe 200mm,VENDOR_C,NR,PIPELINE,2023-05-14,198,181.17,35871.66
HPCL_PO_108894,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,ER,MARKETING,2022-05-10,198,107.86,21356.28
HPCL_PO_108706,Mild steel flange of 4in size,VENDOR_C,WR,PIPELINE,2022-04-28,182,143.08,26040.56
HPCL_PO_101376,MS Flange 4 inch,VENDOR_D,SR,MARKETING,2020-02-15,8,138.56,1108.48
HPCL_PO_101724,Carbon steel pipeline 100mm,VENDOR_B,SR,MARKETING,2021-05-05,200,108.48,21696.0
HPCL_PO_103754,CS Pipe 100 mm size,VENDOR_B,NR,PIPELINE,2021-02-07,169,98.23,16600.87
HPCL_PO_108652,Mild steel flange of 4in size,VENDOR_A,SR,MARKETING,2019-12-11,173,140.84,24365.32
HPCL_PO_104183,Stainless steel valve 2 inch,VENDOR_D,ER,MARKETING,2024-02-22,45,258.47,11631.15
HPCL_PO_104082,CS pipe dia 100 mm,VENDOR_B,ER,PIPELINE,2023-05-27,117,110.35,12910.95
HPCL_PO_108474,CS Pipe 100 mm size,VENDOR_A,ER,PIPELINE,2020-07-12,95,104.17,9896.15
HPCL_PO_106579,CS pipe dia 100 mm,VENDOR_A,WR,REFINERY,2021-03-29,92,96.48,8876.16
HPCL_PO_104558,MS Flange 4 inch,VENDOR_B,ER,REFINERY,2019-08-18,18,146.71,2640.78
HPCL_PO_103537,CS Pipe of 200mm size,VENDOR_A,ER,PIPELINE,2023-10-31,150,171.58,25737.0
HPCL_PO_107003,"Supply of MS flange 4""",VENDOR_A,ER,LPG,2023-11-07,110,138.67,15253.7
HPCL_PO_111361,CS Pipe of 200mm size,VENDOR_B,WR,PIPELINE,2022-07-28,192,166.87,32039.04
HPCL_PO_109868,Stainless steel valve 2 inch,VENDOR_A,WR,REFINERY,2024-03-26,45,266.0,11970.0
HPCL_PO_108789,4 inch MS flange,VENDOR_B,ER,LPG,2023-10-16,144,151.63,21834.72
HPCL_PO_100646,Mild steel flange of 4in size,VENDOR_B,NR,REFINERY,2020-08-02,130,147.11,19124.3
HPCL_PO_106381,Stainless steel valve 2 inch,VENDOR_C,SR,LPG,2024-10-16,125,244.64,30580.0
HPCL_PO_107527,Carbon Steel Pipe 200 mm,VENDOR_A,ER,MARKETING,2023-08-27,145,194.77,28241.65
HPCL_PO_111634,Supply of CS Pipe 200mm,VENDOR_C,NR,MARKETING,2020-10-25,20,183.83,3676.6
HPCL_PO_107165,Mild steel flange of 4in size,VENDOR_C,NR,REFINERY,2023-11-22,157,141.85,22270.45
HPCL_PO_110138,MS Flange 4 inch,VENDOR_C,WR,PIPELINE,2021-09-09,193,136.48,26340.64
HPCL_PO_107697,MS Flange 4 inch,VENDOR_B,NR,MARKETING,2020-05-11,122,154.72,18875.84
HPCL_PO_111285,MS Flange 4 inch,VENDOR_B,SR,LPG,2022-10-16,187,135.51,25340.37
HPCL_PO_104875,Carbon Steel Pipe 200 mm,VENDOR_C,SR,REFINERY,2019-06-05,66,192.92,12732.72
HPCL_PO_110302,Carbon steel pipeline 100mm,VENDOR_B,NR,REFINERY,2019-03-18,165,107.34,17711.1
HPCL_PO_105341,"Supply of SS Valve 2""",VENDOR_D,SR,MARKETING,2023-01-23,145,247.25,35851.25
HPCL_PO_107031,"Supply of SS Valve 2""",VENDOR_B,SR,LPG,2019-03-19,109,263.94,28769.46
HPCL_PO_102160,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,ER,PIPELINE,2023-01-08,138,94.09,12984.42
HPCL_PO_100685,Supply of CS Pipe 200mm,VENDOR_C,SR,REFINERY,2024-09-09,89,188.9,16812.1
HPCL_PO_102461,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,NR,MARKETING,2019-02-21,188,98.23,18467.24
HPCL_PO_107128,4 inch MS flange,VENDOR_B,NR,REFINERY,2019-11-14,13,141.2,1835.6
HPCL_PO_106267,MS Flange 4 inch,VENDOR_D,SR,PIPELINE,2020-02-28,65,138.82,9023.3
HPCL_PO_104941,CS Pipe 100 mm size,VENDOR_B,ER,PIPELINE,2022-02-27,148,111.66,16525.68
HPCL_PO_105946,CS Pipe 100 mm size,VENDOR_B,NR,MARKETING,2020-03-04,147,103.65,15236.55
HPCL_PO_104583,Supply of CS Pipe 200mm,VENDOR_C,WR,LPG,2023-10-14,56,253.14,14175.84
HPCL_PO_105784,CS Pipe of 200mm size,VENDOR_C,ER,REFINERY,2019-09-08,71,169.34,12023.14
HPCL_PO_107569,SS valve size 2 inch,VENDOR_A,ER,MARKETING,2020-10-28,129,265.54,34254.66
HPCL_PO_110214,"Supply of MS flange 4""",VENDOR_A,WR,PIPELINE,2022-12-05,67,132.7,8890.9
HPCL_PO_100521,4 inch MS flange,VENDOR_D,SR,MARKETING,2022-11-25,87,149.31,12989.97
HPCL_PO_108714,Carbon Steel Pipe 200 mm,VENDOR_A,SR,MARKETING,2024-05-30,193,187.37,36162.41
HPCL_PO_110710,CS Pipe of 200mm size,VENDOR_B,WR,MARKETING,2021-03-09,122,187.19,22837.18
HPCL_PO_103983,MS Flange 4 inch,VENDOR_A,ER,REFINERY,2021-02-05,128,133.42,17077.76
HPCL_PO_111470,Stainless steel valve 2 inch,VENDOR_B,ER,PIPELINE,2022-09-24,200,352.54,70508.0
HPCL_PO_100780,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,WR,MARKETING,2020-09-27,131,102.55,13434.05
HPCL_PO_109855,Supply of CS Pipe 200mm,VENDOR_B,NR,MARKETING,2020-11-29,71,193.84,13762.64
HPCL_PO_105607,Supply of CS Pipe 200mm,VENDOR_C,NR,REFINERY,2024-03-19,40,185.5,7420.0
HPCL_PO_105978,Carbon steel pipeline 100mm,VENDOR_D,NR,LPG,2023-10-01,50,98.93,4946.5
HPCL_PO_108843,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_D,SR,PIPELINE,2024-12-28,177,137.69,24371.13
HPCL_PO_103747,200 mm dia carbon steel pipe,VENDOR_C,WR,PIPELINE,2020-07-23,35,168.14,5884.9
HPCL_PO_102196,2in SS control valve,VENDOR_C,NR,PIPELINE,2021-04-24,113,254.82,28794.66
HPCL_PO_108561,CS Pipe of 200mm size,VENDOR_A,SR,LPG,2019-12-09,107,198.99,21291.93
HPCL_PO_111859,Supply of CS Pipe 200mm,VENDOR_C,SR,MARKETING,2019-02-12,156,178.04,27774.24
HPCL_PO_104285,Stainless steel valve 2 inch,VENDOR_C,NR,PIPELINE,2024-04-22,38,411.83,15649.54
HPCL_PO_108569,MS Flange 4 inch,VENDOR_A,NR,PIPELINE,2022-04-04,191,154.57,29522.87
HPCL_PO_106979,CS Pipe of 200mm size,VENDOR_A,NR,LPG,2022-03-12,154,176.18,27131.72
HPCL_PO_101827,CS Pipe 100 mm size,VENDOR_D,ER,MARKETING,2024-10-26,67,154.94,10380.98
HPCL_PO_109154,Supply of CS Pipe 200mm,VENDOR_D,SR,REFINERY,2022-10-14,156,180.43,28147.08
HPCL_PO_111606,Carbon steel pipeline 100mm,VENDOR_D,NR,MARKETING,2021-08-13,153,105.88,16199.64
HPCL_PO_102376,Stainless steel valve 2 inch,VENDOR_C,WR,MARKETING,2021-01-28,22,253.86,5584.92
HPCL_PO_108551,4 inch MS flange,VENDOR_A,SR,REFINERY,2020-03-22,47,129.08,6066.76
HPCL_PO_103839,Mild steel flange of 4in size,VENDOR_A,SR,MARKETING,2024-04-07,58,155.79,9035.82
HPCL_PO_101246,2in SS control valve,VENDOR_D,WR,MARKETING,2022-09-14,196,266.01,52137.96
HPCL_PO_107504,CS pipe dia 100 mm,VENDOR_A,NR,PIPELINE,2019-10-11,16,106.95,1711.2
HPCL_PO_106511,4 inch MS flange,VENDOR_A,SR,LPG,2023-08-16,32,132.54,4241.28
HPCL_PO_105439,Carbon steel pipeline 100mm,VENDOR_D,ER,MARKETING,2023-02-09,78,104.09,8119.02
HPCL_PO_111086,CS Pipe of 200mm size,VENDOR_C,ER,MARKETING,2022-05-17,115,181.44,20865.6
HPCL_PO_108964,2in SS control valve,VENDOR_B,WR,PIPELINE,2022-02-23,154,241.3,37160.2
HPCL_PO_111661,Supply of CS Pipe 200mm,VENDOR_D,ER,PIPELINE,2022-04-26,196,271.51,53215.96
HPCL_PO_105510,CS Pipe of 200mm size,VENDOR_C,SR,LPG,2020-08-04,80,195.56,15644.8
HPCL_PO_105330,Stainless steel valve 2 inch,VENDOR_D,WR,MARKETING,2021-04-15,77,265.91,20475.07
HPCL_PO_104531,"Supply of SS Valve 2""",VENDOR_C,NR,LPG,2021-12-15,174,267.31,46511.94
HPCL_PO_100365,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_A,ER,PIPELINE,2023-08-11,72,99.66,7175.52
HPCL_PO_111977,4 inch MS flange,VENDOR_B,NR,PIPELINE,2024-04-14,121,147.29,17822.09
HPCL_PO_100147,CS Pipe 100 mm size,VENDOR_D,WR,MARKETING,2023-01-30,100,110.36,11036.0
HPCL_PO_101668,Supply of CS Pipe 200mm,VENDOR_B,NR,LPG,2021-05-14,161,189.61,30527.21
HPCL_PO_110608,Supply of CS Pipe 200mm,VENDOR_A,SR,LPG,2021-12-12,20,175.1,3502.0
HPCL_PO_107650,"Supply of MS flange 4""",VENDOR_C,WR,LPG,2023-04-24,182,141.52,25756.64
HPCL_PO_108599,CS Pipe 100 mm size,VENDOR_D,NR,LPG,2024-05-25,67,111.07,7441.69
HPCL_PO_107788,Mild steel flange of 4in size,VENDOR_A,NR,PIPELINE,2024-10-22,42,156.69,6580.98
HPCL_PO_103456,4 inch MS flange,VENDOR_B,NR,LPG,2023-05-23,6,151.11,906.66
HPCL_PO_103271,Supply of CS Pipe 200mm,VENDOR_A,SR,MARKETING,2020-09-05,20,185.91,3718.2
HPCL_PO_104940,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_A,ER,LPG,2021-06-29,150,104.82,15723.0
HPCL_PO_109223,CS Pipe 100 mm size,VENDOR_A,SR,LPG,2021-07-31,43,111.79,4806.97
HPCL_PO_106230,2in SS control valve,VENDOR_C,NR,LPG,2019-12-29,9,247.36,2226.24
HPCL_PO_110679,CS pipe dia 100 mm,VENDOR_D,NR,MARKETING,2024-04-25,92,104.03,9570.76
HPCL_PO_109728,SS valve size 2 inch,VENDOR_D,NR,MARKETING,2023-07-11,135,234.27,31626.45
HPCL_PO_109047,2in SS control valve,VENDOR_D,NR,LPG,2019-11-27,73,266.44,19450.12
HPCL_PO_103926,CS Pipe 100 mm size,VENDOR_B,WR,MARKETING,2019-09-30,79,107.36,8481.44
HPCL_PO_110245,Carbon Steel Pipe 200 mm,VENDOR_D,SR,LPG,2023-08-03,48,187.43,8996.64
HPCL_PO_108080,Mild steel flange of 4in size,VENDOR_C,ER,LPG,2021-02-07,97,142.06,13779.82
HPCL_PO_100078,"Supply of MS flange 4""",VENDOR_D,ER,LPG,2022-06-04,150,146.19,21928.5
HPCL_PO_107088,CS Pipe of 200mm size,VENDOR_A,ER,LPG,2019-01-17,28,200.58,5616.24
HPCL_PO_102247,Mild steel flange of 4in size,VENDOR_B,WR,LPG,2019-08-29,7,142.81,999.67
HPCL_PO_109896,"Supply of MS flange 4""",VENDOR_D,NR,PIPELINE,2023-12-12,103,130.07,13397.21
HPCL_PO_111933,4 inch MS flange,VENDOR_D,WR,LPG,2020-06-28,166,154.88,25710.08
HPCL_PO_109935,4 inch MS flange,VENDOR_C,ER,LPG,2024-09-04,71,155.94,11071.74
HPCL_PO_107451,CS pipe dia 100 mm,VENDOR_C,ER,MARKETING,2022-11-09,36,97.73,3518.28
HPCL_PO_108980,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_C,NR,LPG,2024-10-07,149,98.8,14721.2
HPCL_PO_102279,Mild steel flange of 4in size,VENDOR_B,ER,REFINERY,2023-12-16,109,152.66,16639.94
HPCL_PO_108123,Supply of CS Pipe 200mm,VENDOR_D,WR,MARKETING,2024-10-29,101,176.32,17808.32
HPCL_PO_103897,200 mm dia carbon steel pipe,VENDOR_B,NR,REFINERY,2019-06-28,155,167.16,25909.8
HPCL_PO_109665,2in SS control valve,VENDOR_D,WR,PIPELINE,2024-12-28,174,270.76,47112.24
HPCL_PO_107177,200 mm dia carbon steel pipe,VENDOR_D,WR,LPG,2019-06-28,29,279.9,8117.1
HPCL_PO_109312,MS Flange 4 inch,VENDOR_B,ER,MARKETING,2021-09-07,178,140.75,25053.5
HPCL_PO_111343,CS pipe dia 100 mm,VENDOR_D,WR,MARKETING,2021-08-18,134,109.64,14691.76
HPCL_PO_103631,CS Pipe 100 mm size,VENDOR_D,NR,LPG,2022-01-03,155,99.77,15464.35
HPCL_PO_110339,Carbon steel pipeline 100mm,VENDOR_B,ER,LPG,2021-04-03,183,106.26,19445.58
HPCL_PO_106272,MS Flange 4 inch,VENDOR_B,NR,REFINERY,2023-10-01,198,140.95,27908.1
HPCL_PO_108616,200 mm dia carbon steel pipe,VENDOR_C,ER,LPG,2022-10-28,32,190.3,6089.6
HPCL_PO_100392,MS Flange 4 inch,VENDOR_B,SR,MARKETING,2021-05-15,192,129.41,24846.72
HPCL_PO_103191,200 mm dia carbon steel pipe,VENDOR_C,SR,REFINERY,2022-09-10,11,187.96,2067.56
HPCL_PO_100016,CS Pipe of 200mm size,VENDOR_D,SR,PIPELINE,2024-12-01,160,180.83,28932.8
HPCL_PO_104200,Supply of CS Pipe 200mm,VENDOR_B,ER,PIPELINE,2022-10-01,140,188.87,26441.8
HPCL_PO_102672,4 inch MS flange,VENDOR_C,NR,PIPELINE,2021-02-03,152,232.25,35302.0
HPCL_PO_106164,CS Pipe of 200mm size,VENDOR_B,SR,LPG,2021-11-23,171,176.08,30109.68
HPCL_PO_103493,Stainless steel valve 2 inch,VENDOR_B,ER,LPG,2022-08-26,72,244.02,17569.44
HPCL_PO_107394,Supply of Carbon Steel Pipe of 100 mm diameter,VENDOR_B,WR,LPG,2023-01-24,127,97.51,12383.77
HPCL_PO_104839,2in SS control valve,VENDOR_B,SR,LPG,2024-01-05,108,258.57,27925.56
HPCL_PO_100593,200 mm dia carbon steel pipe,VENDOR_B,SR,PIPELINE,2022-02-07,141,177.09,24969.69
HPCL_PO_111172,"Supply of MS flange 4""",VENDOR_A,SR,MARKETING,2019-08-15,190,130.16,24730.4
HPCL_PO_108737,Stainless steel valve 2 inch,VENDOR_A,NR,MARKETING,2024-11-30,145,271.76,39405.2
